date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:23:54	1516/1516	---MCZ	200	added ('OK')	application/xml	date:Sat,%2001%20Jun%202024%2012:53:54%20GMT	https://howtoputafishhookonyourhat.wordpress.com/osd.xml	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/howtoputafishhookonyourhat.wordpress.com/osd.xml	(from https://howtoputafishhookonyourhat.wordpress.com/)
18:23:54	27160/27160	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265f9c049-6a18%22	https://s2.wp.com/wp-includes/js/dist/vendor/wp-polyfill-importmap.min.js?m=1710866488i&ver=1.8.2	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/s2.wp.com/wp-includes/js/dist/vendor/wp-polyfill-importmap.mine150.js	(from https://howtoputafishhookonyourhat.wordpress.com/)
18:23:55	3336/3336	---MCZ	200	added ('OK')	application/javascript	etag:W/%226650e77f-d08%22	https://s1.wp.com/wp-content/plugins/gutenberg-core/v18.4.1/build/interactivity/navigation.min.js?ver=18.4.1	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/s1.wp.com/wp-content/plugins/gutenberg-core/v18.4.1/build/interactivity/navigation.minc65f.js	(from https://howtoputafishhookonyourhat.wordpress.com/)
18:23:55	35177/35177	---MCZ	200	added ('OK')	application/javascript	etag:W/%226650e77e-8969%22	https://s0.wp.com/wp-content/plugins/gutenberg-core/v18.4.1/build/interactivity/index.min.js?ver=18.4.1	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/s0.wp.com/wp-content/plugins/gutenberg-core/v18.4.1/build/interactivity/index.minc65f.js	(from https://howtoputafishhookonyourhat.wordpress.com/)
18:23:56	121661/121661	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202023%2019:08:57%20GMT	https://howtoputafishhookonyourhat.wordpress.com/wp-content/uploads/2023/03/hat.jpg?w=1024	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/howtoputafishhookonyourhat.wordpress.com/wp-content/uploads/2023/03/hat2dff.jpg	(from https://howtoputafishhookonyourhat.wordpress.com/)
18:23:56	92714/92714	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Jun%202024%2012:53:56%20GMT	https://howtoputafishhookonyourhat.wordpress.com/sample-page/	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/howtoputafishhookonyourhat.wordpress.com/sample-page/index.html	(from https://howtoputafishhookonyourhat.wordpress.com/)
18:23:57	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2001%20Jun%202024%2012:53:56%20GMT	http://0.gravatar.com/js/hovercards/hovercards.min.js?ver=2024224d47d929f88574eb4a47e5b1778b683b87e7f6078bb6a33f34c1178752e83406	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/0.gravatar.com/js/hovercards/hovercards.min.b47d9.delayed	(from https://howtoputafishhookonyourhat.wordpress.com/)
18:23:57	104464/104464	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Mar%202023%2019:09:08%20GMT	https://howtoputafishhookonyourhat.wordpress.com/wp-content/uploads/2023/03/hat2.jpg?w=1024	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/howtoputafishhookonyourhat.wordpress.com/wp-content/uploads/2023/03/hat22dff.jpg	(from https://howtoputafishhookonyourhat.wordpress.com/)
18:23:58	13065/13065	---MCZ	200	added ('OK')	application/javascript	etag:W/%22660a8ddd-3309%22	https://0.gravatar.com/js/hovercards/hovercards.min.js?ver=2024224d47d929f88574eb4a47e5b1778b683b87e7f6078bb6a33f34c1178752e83406	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/0.gravatar.com/js/hovercards/hovercards.min47d9.js	(from https://howtoputafishhookonyourhat.wordpress.com/)
18:23:58	655/655	---MCZ	200	added ('OK')	application/javascript	etag:W/1125-1684461127512.7102	https://s2.wp.com/wp-content/mu-plugins/gravatar-hovercards/wpgroho.js?m=1610363240i	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/s2.wp.com/wp-content/mu-plugins/gravatar-hovercards/wpgrohoe8bd.js	(from https://howtoputafishhookonyourhat.wordpress.com/)
18:23:58	89082/89082	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2012:53:58%20GMT	https://howtoputafishhookonyourhat.wordpress.com/GET	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/howtoputafishhookonyourhat.wordpress.com/GET	(from https://howtoputafishhookonyourhat.wordpress.com/)
18:23:58	8203/8203	---M--	200	added ('OK')	image/png	etag:%226466d62e-200b%22	https://s2.wp.com/i/logo/wpcom-gray-white.png	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/s2.wp.com/i/logo/wpcom-gray-white.png	(from https://howtoputafishhookonyourhat.wordpress.com/)
18:23:59	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2001%20Jun%202024%2012:53:59%20GMT	https://howtoputafishhookonyourhat.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/zoologist//index	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/howtoputafishhookonyourhat.wordpress.com/wp-admin/site-editor6944.php	(from https://howtoputafishhookonyourhat.wordpress.com/)
18:23:59	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2001%20Jun%202024%2012:53:59%20GMT	https://howtoputafishhookonyourhat.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fhowtoputafishhookonyourhat.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Fzoologist%2F%2Findex&reauth=1	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/howtoputafishhookonyourhat.wordpress.com/wp-logine8a8.php	(from https://howtoputafishhookonyourhat.wordpress.com/)
18:23:59	15504/15504	---MCZ	200	added ('OK')	text/css	etag:W/18324-1705283922291.6384	https://s0.wp.com/wp-content/mu-plugins/actionbar/actionbar.css?v=20240115	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/s0.wp.com/wp-content/mu-plugins/actionbar/actionbarf84d.css	(from https://howtoputafishhookonyourhat.wordpress.com/)
18:24:00	8426/8426	---MCZ	200	added ('OK')	application/javascript	etag:W/15307-1700657605752.4011	https://s0.wp.com/wp-content/mu-plugins/actionbar/actionbar.js?v=20231122	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/s0.wp.com/wp-content/mu-plugins/actionbar/actionbar4dc1.js	(from https://howtoputafishhookonyourhat.wordpress.com/)
18:24:00	439/439	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2001%20Jun%202024%2012:54:00%20GMT	https://howtoputafishhookonyourhat.wordpress.com/wp-content/plugins/ie-sitemode/custom-jumplist.php	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/howtoputafishhookonyourhat.wordpress.com/wp-content/plugins/ie-sitemode/custom-jumplist.php	(from https://howtoputafishhookonyourhat.wordpress.com/)
18:24:00	17026/17026	---MCZ	200	added ('OK')	application/javascript	etag:W/%226643db9f-4282%22	https://s1.wp.com/_static/??/wp-content/blog-plugins/wordads-classes/js/watl.js,/wp-content/mu-plugins/widgets/eu-cookie-law/templates/eu-cookie-law.js?m=1715723159j	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/s1.wp.com/_static/indexd98a.html	(from https://howtoputafishhookonyourhat.wordpress.com/)
18:24:01	12788/12788	---MCZ	200	added ('OK')	application/javascript	etag:W/12827-1705538370238.4058	http://stats.wp.com/w.js?67	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/stats.wp.com/w735b.js	(from https://howtoputafishhookonyourhat.wordpress.com/)
18:24:01	43/43	---M--	200	added ('OK')	image/gif	date:Sat,%2001%20Jun%202024%2012:54:01%20GMT	https://pixel.wp.com/b.gif?v=noscript	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/pixel.wp.com/b0b80.gif	(from https://howtoputafishhookonyourhat.wordpress.com/)
18:24:01	347/347	---MCZ	200	added ('OK')	text/plain	date:Sat,%2001%20Jun%202024%2012:54:01%20GMT	https://s1.wp.com/robots.txt		(from https://howtoputafishhookonyourhat.wordpress.com/)
18:24:02	89094/89094	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2001%20Jun%202024%2012:54:02%20GMT	https://howtoputafishhookonyourhat.wordpress.com/sample-page/GET	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/howtoputafishhookonyourhat.wordpress.com/sample-page/GET	(from https://howtoputafishhookonyourhat.wordpress.com/sample-page/)
18:24:02	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2001%20Jun%202024%2012:54:02%20GMT	https://howtoputafishhookonyourhat.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/zoologist//header-footer-only	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/howtoputafishhookonyourhat.wordpress.com/wp-admin/site-editor36b9.php	(from https://howtoputafishhookonyourhat.wordpress.com/sample-page/)
18:24:03	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2001%20Jun%202024%2012:54:03%20GMT	https://howtoputafishhookonyourhat.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Fhowtoputafishhookonyourhat.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Fzoologist%2F%2Fheader-footer-only&reauth=1	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/howtoputafishhookonyourhat.wordpress.com/wp-login900d.php	(from https://howtoputafishhookonyourhat.wordpress.com/sample-page/)
18:24:03	5659/5659	---MCZ	200	added ('OK')	application/javascript	etag:W/%226554fa53-161b%22	https://howtoputafishhookonyourhat.wordpress.com/wp-content/js/bilmur.min.js?i=11&m=202422	C:/My%20Web%20Sites/Fish-Hook-On-Your-Hat/howtoputafishhookonyourhat.wordpress.com/wp-content/js/bilmur.min60b2.js	(from https://howtoputafishhookonyourhat.wordpress.com/sample-page/)
